cluster_id,ox,oy,dx,dy,flow,distance_m,riding_time_s,is_workday,origin_id,destination_id,semantics_origin,semantics_dest,semantics_id_origin,semantics_id_dest,category_origin,category_dest,category_id_origin,category_id_dest
707,114.3606282027637,30.546820933568824,114.35216808362458,30.529664952942063,26,2881.730769230769,874.2307692307693,工作日,1218.0,178.0,武汉大学青年互助服务中心,南二门,345.0,60.0,教学区域,交通枢纽,6.0,0.0
595,114.36891764652279,30.539347908873417,114.35214067286394,30.529395031042334,26,2765.3076923076924,874.4615384615385,工作日,139.0,174.0,武汉大学国际教育学院,南二门,304.0,60.0,教学区域,交通枢纽,6.0,0.0
761,114.3658079754254,30.53984006214714,114.3526237919605,30.529134050591516,26,2256.4615384615386,704.4615384615385,工作日,840.0,176.0,枫园一舍,南二门,149.0,60.0,学生宿舍,交通枢纽,4.0,0.0
613,114.3590418490012,30.538517106030227,114.35471568111272,30.541641467070765,26,727.9615384615385,287.1923076923077,工作日,693.0,955.0,武汉大学梅园四、五舍,文理学部教六楼,328.0,137.0,学生宿舍,教学区域,4.0,6.0
523,114.35311077706227,30.5362540216056,114.3519949615008,30.52930611628753,25,883.52,363.2,工作日,450.0,174.0,武汉大学本科生院,南二门,319.0,60.0,教学区域,交通枢纽,6.0,0.0
571,114.36563797544937,30.54138898739157,114.35211430002352,30.52939547115125,24,2742.25,835.7916666666666,工作日,886.0,165.0,武汉大学外国文学学院,南二门,307.0,60.0,教学区域,交通枢纽,6.0,0.0
14,114.35653270046573,30.538230984077817,114.35210859273899,30.529488244381145,24,1474.2916666666667,522.0416666666666,工作日,616.0,174.0,武汉大学总图书馆,南二门,315.0,60.0,教学区域,交通枢纽,6.0,0.0
94,114.35449455106959,30.530058708153252,114.35623023942232,30.53666487114936,24,1391.125,481.4166666666667,工作日,245.0,586.0,信息学部2舍,物理科学技术学院,34.0,380.0,学生宿舍,教学区域,4.0,6.0
477,114.35325896879704,30.541821858232243,114.35897797509362,30.53850000929189,24,912.7083333333334,340.7916666666667,工作日,824.0,690.0,桂园3舍,梅园食堂,161.0,169.0,学生宿舍,食堂,4.0,10.0
51,114.35165481447474,30.540247817992483,114.34982499434007,30.52925383616631,24,1867.7916666666667,632.1666666666666,工作日,784.0,162.0,卓尔体育馆,国际软件学院C3宿舍,58.0,74.0,运动场地,学生宿舍,1.0,6.0
123,114.35574921129212,30.534921616657964,114.35199503755713,30.529340121460997,23,1139.391304347826,440.04347826086956,工作日,322.0,165.0,测试中心,南二门,360.0,60.0,其他,交通枢纽,6.0,0.0
704,114.35220450826772,30.529313095200436,114.36022742097525,30.54430470501296,23,2730.391304347826,806.1739130434783,工作日,174.0,1113.0,南二门,工学部4舍,60.0,102.0,交通枢纽,学生宿舍,0.0,4.0
733,114.36685078493448,30.540117321302695,114.35256135447662,30.52910041097145,23,2573.7391304347825,803.7391304347826,工作日,850.0,176.0,留学生宿舍3号楼,南二门,396.0,60.0,学生宿舍,交通枢纽,4.0,0.0
448,114.36407455952056,30.53929722511654,114.35306436052635,30.53626980986682,23,1532.7826086956522,541.7391304347826,工作日,543.0,450.0,枫园14舍,武汉大学本科生院,148.0,319.0,学生宿舍,教学区域,4.0,6.0
130,114.35582738169468,30.53489685619045,114.35243976517803,30.544038476634856,23,1367.4782608695652,495.60869565217394,工作日,319.0,1139.0,测试中心,工学部学生新4栋,360.0,117.0,其他,学生宿舍,6.0,4.0
763,114.35219400163705,30.529290466586858,114.35389354469616,30.541966820892412,23,1617.3478260869565,640.4782608695652,工作日,174.0,958.0,南二门,桂园6舍,60.0,163.0,交通枢纽,学生宿舍,0.0,4.0
709,114.36081656103241,30.546546826235943,114.35301789744048,30.529658965521122,23,2842.6521739130435,830.304347826087,工作日,1218.0,176.0,武汉大学青年互助服务中心,南二门,345.0,60.0,教学区域,交通枢纽,6.0,0.0
620,114.36408046776917,30.539289481144,114.3565619119746,30.538177060111604,23,1267.8695652173913,521.3478260869565,工作日,543.0,616.0,枫园14舍,武汉大学总图书馆,148.0,315.0,学生宿舍,教学区域,4.0,6.0
1,114.36510949804163,30.54369418207153,114.35945028808902,30.538031172575884,22,1094.8636363636363,357.54545454545456,工作日,916.0,691.0,湖滨学生3舍,梅园食堂,374.0,169.0,学生宿舍,食堂,4.0,10.0
145,114.3561198134158,30.539289585537816,114.35207488371715,30.529267598222496,22,1311.7272727272727,493.8181818181818,工作日,623.0,174.0,文理学部教4楼,南二门,134.0,60.0,教学区域,交通枢纽,6.0,0.0
93,114.35833464734952,30.53873260049314,114.3558974870932,30.527528077012676,22,1449.2272727272727,497.5,工作日,695.0,44.0,武汉大学梅园二舍,南门,326.0,67.0,学生宿舍,交通枢纽,4.0,0.0
659,114.36409203600375,30.53929005531214,114.35939147275676,30.537961657368882,22,990.4090909090909,440.95454545454544,工作日,543.0,687.0,枫园14舍,梅园食堂,148.0,169.0,学生宿舍,食堂,4.0,10.0
680,114.3640654201783,30.53933775473683,114.3539323239304,30.54096669329974,22,1328.4545454545455,490.90909090909093,工作日,543.0,954.0,枫园14舍,风雨操场,148.0,453.0,学生宿舍,运动场地,4.0,1.0
254,114.34983909254623,30.529257781597156,114.35433112952164,30.53008063019805,22,647.2727272727273,341.45454545454544,工作日,162.0,245.0,国际软件学院C3宿舍,信息学部2舍,74.0,34.0,学生宿舍,学生宿舍,6.0,4.0
39,114.35241570251942,30.544141840789564,114.36678935943154,30.539949002818574,22,2160.7272727272725,724.3181818181819,工作日,1139.0,850.0,工学部学生新4栋,留学生宿舍3号楼,117.0,396.0,学生宿舍,学生宿舍,4.0,4.0
219,114.35201960493315,30.534399158961673,114.36499296416314,30.543626667208354,22,1928.3636363636363,641.8181818181819,工作日,426.0,910.0,武汉大学信息学部教工宿舍34栋,湖滨食堂,225.0,376.0,交通枢纽,食堂,0.0,10.0
730,114.36487319689869,30.54385741859143,114.35219550159921,30.529278009621375,22,2430.181818181818,750.6363636363636,工作日,1182.0,174.0,湖滨食堂,南二门,376.0,60.0,食堂,交通枢纽,10.0,0.0
716,114.35285177370105,30.529060342039138,114.35165388963613,30.540351761609763,21,1782.8095238095239,557.5714285714286,工作日,176.0,786.0,南二门,计算机学院,60.0,442.0,交通枢纽,教学区域,0.0,6.0
67,114.35310669245162,30.529031382285883,114.366278063799,30.534824624111884,21,1942.3333333333333,650.3809523809524,工作日,176.0,478.0,南二门,珞东二门,60.0,382.0,交通枢纽,交通枢纽,0.0,0.0
678,114.35246353530019,30.54397888623234,114.35241082693933,30.52916699372255,21,1954.6666666666667,629.5714285714286,工作日,1139.0,174.0,工学部学生新4栋,南二门,117.0,60.0,学生宿舍,交通枢纽,4.0,0.0
651,114.3576079270155,30.54540903023304,114.35201183605542,30.529471672667167,21,2489.6190476190477,819.8095238095239,工作日,1020.0,165.0,工学部A教学楼,南二门,110.0,60.0,教学区域,交通枢纽,6.0,0.0
380,114.36504651906823,30.544689133363693,114.35621599672,30.53933490692353,21,1253.3333333333333,472.7142857142857,工作日,1183.0,623.0,未知,文理学部教4楼,-1.0,134.0,其他,教学区域,2.0,6.0
318,114.35905791959125,30.53849461846725,114.35224770523514,30.541645810437412,21,928.1428571428571,385.85714285714283,工作日,690.0,806.0,梅园食堂,计算机学院,169.0,442.0,食堂,教学区域,10.0,6.0
290,114.35390757090612,30.530994367511056,114.35606091456752,30.53826170994791,21,1433.0,496.4761904761905,工作日,249.0,617.0,信息学部4舍,文理学部教5楼,36.0,135.0,学生宿舍,教学区域,4.0,6.0
42,114.35389958193673,30.530980574684992,114.35663514777204,30.537407369930026,21,1409.047619047619,478.9047619047619,工作日,249.0,591.0,信息学部4舍,武汉大学总图书馆,36.0,315.0,学生宿舍,教学区域,4.0,6.0
87,114.35205414862351,30.529298611651317,114.36117830935824,30.54352120747953,21,2764.4761904761904,870.1428571428571,工作日,174.0,1091.0,南二门,工学部15舍,60.0,96.0,交通枢纽,学生宿舍,0.0,4.0
531,114.35302342721008,30.528905885595037,114.35117165044916,30.54096305534974,21,1969.952380952381,661.8095238095239,工作日,176.0,791.0,南二门,计算机学院,60.0,442.0,交通枢纽,教学区域,0.0,6.0
550,114.35590860112411,30.546587500335633,114.35187675432726,30.529332494492873,21,2523.3809523809523,803.3809523809524,工作日,1247.0,165.0,未知,南二门,-1.0,60.0,教学区域,交通枢纽,6.0,0.0
553,114.35907090337699,30.538518068644603,114.35450988143549,30.54156882813836,21,771.5714285714286,304.1904761904762,工作日,693.0,955.0,武汉大学梅园四、五舍,文理学部教六楼,328.0,137.0,学生宿舍,教学区域,4.0,6.0
111,114.35198569561035,30.53443158367956,114.35915239834348,30.538590160509784,20,1161.9,430.0,工作日,426.0,693.0,牌坊,武汉大学梅园四、五舍,378.0,328.0,交通枢纽,学生宿舍,0.0,4.0
682,114.35303807050975,30.529125258695377,114.35222376561323,30.540452617391132,20,1850.15,570.0,工作日,176.0,798.0,南二门,电子信息学院,60.0,391.0,交通枢纽,教学区域,0.0,6.0
351,114.34909561455443,30.541820593039613,114.3590741998318,30.538545136016335,20,1288.65,445.9,工作日,24.0,693.0,茶港门,武汉大学梅园四、五舍,424.0,328.0,交通枢纽,学生宿舍,0.0,4.0
7,114.35406878103076,30.530932834232864,114.35763967215571,30.545333047831775,20,2797.6,839.75,工作日,249.0,1020.0,信息学部4舍,工学部A教学楼,36.0,110.0,学生宿舍,教学区域,4.0,6.0
741,114.35243537968856,30.52918688225813,114.35879933003666,30.545290227506946,20,2933.95,955.65,工作日,174.0,1123.0,南二门,工学部学生7舍,60.0,116.0,交通枢纽,学生宿舍,0.0,4.0
146,114.36592491931893,30.539936293200736,114.3594622589892,30.538053473833667,20,789.1,308.4,工作日,840.0,691.0,枫园一舍,武汉大学总务后勤部,149.0,314.0,学生宿舍,其他,4.0,2.0
18,114.3516406807061,30.54027149921575,114.3539082654795,30.530983200608425,20,1783.35,651.2,工作日,784.0,249.0,卓尔体育馆,信息学部4舍,58.0,36.0,运动场地,学生宿舍,1.0,4.0
171,114.36410650075288,30.544480652183665,114.35943387125899,30.53802222497733,20,1286.6,550.25,工作日,1184.0,691.0,湖滨十三舍,梅园食堂,370.0,169.0,学生宿舍,食堂,4.0,10.0
47,114.35919276623856,30.538597902344236,114.35196023801186,30.534466868729048,20,1138.2,403.05,工作日,693.0,436.0,武汉大学梅园四、五舍,牌坊,328.0,378.0,学生宿舍,交通枢纽,4.0,0.0
652,114.35236633919867,30.52950488735388,114.36072896161056,30.54630441831339,20,2931.6,913.25,工作日,174.0,1218.0,南二门,武汉大学青年互助服务中心,60.0,345.0,交通枢纽,教学区域,0.0,6.0
118,114.35663219808855,30.537396821337587,114.36700633235697,30.539746653169193,20,1719.7,651.95,工作日,591.0,847.0,武汉大学总图书馆,枫园学生4舍,315.0,152.0,教学区域,学生宿舍,6.0,4.0
143,114.36591272881508,30.539948303835224,114.35459371322199,30.5415923883672,20,1483.4,476.55,工作日,840.0,955.0,枫园一舍,文理学部教六楼,149.0,137.0,学生宿舍,教学区域,4.0,6.0
570,114.35376906267108,30.531005825318708,114.35587753845823,30.539105448743122,19,1227.578947368421,430.2105263157895,工作日,249.0,624.0,信息学部4舍,珞珈广场,36.0,387.0,学生宿舍,文娱场地,4.0,8.0
209,114.36683315276325,30.53983500036945,114.36418857554415,30.544677099909666,19,650.4736842105264,263.89473684210526,工作日,849.0,1184.0,枫园餐厅,湖滨十三舍,159.0,370.0,学生宿舍,学生宿舍,10.0,4.0
509,114.35657985510197,30.538104690291657,114.35224286505088,30.54423344876637,19,1238.0526315789473,423.2105263157895,工作日,617.0,1139.0,武汉大学总图书馆,工学部学生新4栋,315.0,117.0,教学区域,学生宿舍,6.0,4.0
90,114.35925128410554,30.538608535996875,114.35223749038232,30.529659846122854,19,1809.2105263157894,632.2631578947369,工作日,693.0,178.0,武汉大学梅园四、五舍,南二门,328.0,60.0,学生宿舍,交通枢纽,4.0,0.0
107,114.35307045967257,30.529203803976554,114.34982433972145,30.529260973808846,19,722.8947368421053,319.89473684210526,工作日,176.0,162.0,南二门,国际软件学院C3宿舍,60.0,74.0,交通枢纽,学生宿舍,0.0,6.0
592,114.35572236744206,30.527504838086106,114.36627941182773,30.534825360524234,19,1901.7894736842106,604.7894736842105,工作日,44.0,470.0,南门,珞东二门,67.0,382.0,交通枢纽,交通枢纽,0.0,0.0
715,114.36405637986007,30.539320386723873,114.3540849601072,30.54099330479233,19,1551.578947368421,516.8947368421053,工作日,543.0,954.0,枫园14舍,风雨操场,148.0,453.0,学生宿舍,运动场地,4.0,1.0
710,114.36063879179378,30.5466538164799,114.35309145452466,30.52926022361715,19,2981.0,921.2631578947369,工作日,1218.0,176.0,武汉大学青年互助服务中心,南二门,345.0,60.0,教学区域,交通枢纽,6.0,0.0
608,114.35597633126501,30.545298256795547,114.35263890208674,30.529106605894437,18,2505.0555555555557,868.8333333333334,工作日,1001.0,176.0,工学部第4教学楼,南二门,120.0,60.0,教学区域,交通枢纽,6.0,0.0
638,114.3669469490322,30.539753339442125,114.35654106766631,30.538205861670342,18,1476.9444444444443,459.5,工作日,847.0,616.0,枫园学生4舍,武汉大学总图书馆,152.0,315.0,学生宿舍,教学区域,4.0,6.0
598,114.35277510130348,30.53868412956757,114.35216603875591,30.52923213087343,18,1339.3333333333333,498.8888888888889,工作日,763.0,174.0,武汉大学化学与分子科学学院,南二门,256.0,60.0,教学区域,交通枢纽,6.0,0.0
642,114.35247173028607,30.54416638115884,114.35323011182777,30.52898395655984,18,2211.0555555555557,723.8333333333334,工作日,1139.0,172.0,工学部学生新4栋,信息学部学生宿舍7舍,117.0,42.0,其他,学生宿舍,2.0,4.0
92,114.35463231929725,30.541606239460766,114.35905472228802,30.538493902650934,18,674.7222222222222,347.77777777777777,工作日,955.0,690.0,文理学部教六楼,梅园食堂,137.0,169.0,教学区域,学生宿舍,6.0,4.0
379,114.35619070551012,30.54639173490104,114.36061785373175,30.546430467114444,18,545.9444444444445,249.22222222222223,工作日,1247.0,1218.0,工学部A教学楼,武汉大学青年互助服务中心,110.0,345.0,教学区域,教学区域,6.0,6.0
29,114.35910126324744,30.538563114328763,114.3558616598487,30.5274550550491,18,1503.2222222222222,545.6111111111111,工作日,693.0,44.0,武汉大学梅园四、五舍,南门,328.0,67.0,学生宿舍,交通枢纽,4.0,0.0
223,114.35299182395663,30.52918067955274,114.35662829142929,30.537326409264544,18,1550.111111111111,575.0,工作日,176.0,591.0,南二门,武汉大学总图书馆,60.0,315.0,交通枢纽,教学区域,0.0,6.0
256,114.35172002652737,30.542268205745934,114.36490036066675,30.543797591196707,18,1629.8333333333333,536.2222222222222,工作日,816.0,910.0,武汉大学工学部集贸市场,湖滨食堂,313.0,376.0,食堂,食堂,10.0,10.0
68,114.35227858207003,30.544230440769454,114.35449184877704,30.53003145108471,18,2078.222222222222,760.0555555555555,工作日,1139.0,245.0,工学部学生新4栋,信息学部2舍,117.0,34.0,学生宿舍,学生宿舍,4.0,4.0
109,114.35307631262812,30.53000183842656,114.35623301043435,30.536731088847418,18,1567.1666666666667,510.5,工作日,180.0,589.0,武汉大学信息部学生宿舍11舍,物理科学技术学院,242.0,380.0,学生宿舍,教学区域,4.0,6.0
699,114.3530195550665,30.52995177623698,114.35378608514901,30.541914777242336,18,1755.3333333333333,664.6666666666666,工作日,180.0,824.0,武汉大学信息部学生宿舍11舍,桂园3舍,242.0,161.0,学生宿舍,学生宿舍,4.0,4.0
681,114.35952544961278,30.53817426239395,114.35232290845806,30.529141256638948,18,1723.7222222222222,568.6666666666666,工作日,691.0,174.0,武汉大学总务后勤部,南二门,314.0,60.0,其他,交通枢纽,2.0,0.0
110,114.36693467266076,30.539854820059006,114.3529998294739,30.52998513251728,18,2282.5555555555557,714.6111111111111,工作日,847.0,180.0,枫园学生4舍,武汉大学信息部学生宿舍11舍,152.0,242.0,学生宿舍,学生宿舍,4.0,4.0
283,114.36682138164916,30.539807079255823,114.35621068982358,30.539336659606686,18,1448.4444444444443,560.7222222222222,工作日,847.0,623.0,枫园学生4舍,文理学部教4楼,152.0,134.0,学生宿舍,教学区域,4.0,6.0
314,114.35659283976017,30.538207333064136,114.3640564862905,30.53933017235371,18,1289.8333333333333,499.0,工作日,616.0,543.0,武汉大学总图书馆,枫园14舍,315.0,148.0,教学区域,学生宿舍,6.0,4.0
643,114.36406745707387,30.5393567408464,114.35435003836983,30.54112966808502,18,1620.888888888889,581.9444444444445,工作日,543.0,634.0,枫园14舍,文理学部教六楼,148.0,137.0,学生宿舍,教学区域,4.0,6.0
712,114.35265683445981,30.544033901406873,114.35212906563504,30.52946895675765,17,1852.0,607.9411764705883,工作日,1139.0,174.0,工学部学生新4栋,南二门,117.0,60.0,学生宿舍,交通枢纽,4.0,0.0
555,114.3590151543909,30.538487655493192,114.35368923981474,30.541801428183902,17,867.5882352941177,358.88235294117646,工作日,690.0,958.0,梅园食堂,桂园6舍,169.0,163.0,食堂,学生宿舍,10.0,4.0
686,114.3576583521859,30.545400974069853,114.35228849059048,30.52954009203412,17,2406.764705882353,749.6470588235294,工作日,1020.0,174.0,工学部A教学楼,南二门,110.0,60.0,教学区域,交通枢纽,6.0,0.0
78,114.35402638204665,30.5309324070103,114.35163268279611,30.540392982271676,17,1658.5882352941176,514.5294117647059,工作日,249.0,786.0,信息学部4舍,计算机学院,36.0,442.0,学生宿舍,教学区域,4.0,6.0
323,114.35285949419261,30.53622371727469,114.36590010989784,30.53997505627582,17,1758.4117647058824,560.7058823529412,工作日,450.0,840.0,武汉大学本科生院,枫园一舍,319.0,149.0,教学区域,学生宿舍,6.0,4.0
675,114.35231168349817,30.52923538479426,114.36018663296493,30.544659920661662,17,2898.4117647058824,965.9411764705883,工作日,174.0,1116.0,南二门,未知,60.0,-1.0,交通枢纽,其他,0.0,2.0
27,114.35912050562416,30.538541783991892,114.35253501128778,30.543996154221162,17,1250.6470588235295,415.5882352941176,工作日,693.0,1139.0,武汉大学梅园四、五舍,工学部学生新4栋,328.0,117.0,学生宿舍,学生宿舍,4.0,4.0
